Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    3019/51887094     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const [205]
-----------------------------------------------
                                                 <spontaneous>
[313]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::code_T, false>::begin() [313]
                0.00    0.00    1127/51833835     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() [89]
-----------------------------------------------
                                                 <spontaneous>
[314]    0.0    0.00    0.00                 bool xsd::cxx::tree::operator!=<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::var_T const, SimulinkModel::XSD::var_T const>(xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::var_T const> const&, xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::var_T const> const&) [314]
                0.00    0.00    1032/26162965     bool __gnu_cxx::operator!=<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&) [129]
-----------------------------------------------
                                                 <spontaneous>
[315]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::connection_T, false>::begin() [315]
                0.00    0.00     913/51833835     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() [89]
-----------------------------------------------
                                                 <spontaneous>
[316]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::block_T, false>::~sequence() [316]
                0.00    0.00     110/20849402     xsd::cxx::tree::sequence_common::~sequence_common() [49]
-----------------------------------------------
                                                 <spontaneous>
[317]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::blocks_T, false>::~sequence() [317]
                0.00    0.00     110/20849402     xsd::cxx::tree::sequence_common::~sequence_common() [49]
-----------------------------------------------
                                                 <spontaneous>
[318]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<Simulink::XML::BlockInfo*>::construct(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo* const&) [318]
                0.00    0.00    3651/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[319]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::var_T, false>::end() const [319]
                0.00    0.00    1032/26093546     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::end() const [159]
-----------------------------------------------
                                                 <spontaneous>
[320]    0.0    0.00    0.00                 std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_check_len(unsigned long, char const*) const [320]
                0.00    0.00    1380/15800961     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [213]
-----------------------------------------------
                                                 <spontaneous>
[321]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::pair<std::string const, Simulink::XML::IOPort> >::construct(std::pair<std::string const, Simulink::XML::IOPort>*, std::pair<std::string const, Simulink::XML::IOPort> const&) [321]
                0.00    0.00    1981/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[322]    0.0    0.00    0.00                 bool __gnu_cxx::operator!=<BLG::blnode_T* const*, BLG::blnode_T**, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > const&, __gnu_cxx::__normal_iterator<BLG::blnode_T**, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > const&) [322]
                0.00    0.00    1128/41699492     __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >::base() const [173]
-----------------------------------------------
                                                 <spontaneous>
[323]    0.0    0.00    0.00                 std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<Simulink::XML::BlockInfo**, std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> > >, unsigned long, Simulink::XML::BlockInfo* const&) [323]
                0.00    0.00       1/35191       void std::_Destroy<Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo*>(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo**, std::allocator<Simulink::XML::BlockInfo*>&) [185]
                0.00    0.00       4/65000       std::_Vector_base<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_get_Tp_allocator() [370]
                0.00    0.00       1/35191       std::_Vector_base<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_deallocate(Simulink::XML::BlockInfo**, unsigned long) [374]
-----------------------------------------------
                                                 <spontaneous>
[324]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::block_T, false>::begin() [324]
                0.00    0.00     332/51833835     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() [89]
-----------------------------------------------
                                                 <spontaneous>
[325]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<BLG::bledge_T*>::construct(BLG::bledge_T**, BLG::bledge_T* const&) [325]
                0.00    0.00    1366/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[326]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<BLG::blnode_T*>::construct(BLG::blnode_T**, BLG::blnode_T* const&) [326]
                0.00    0.00    1127/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[327]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::pair<xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> > const, BLG::blnode_T*> >::construct(std::pair<xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> > const, BLG::blnode_T*>*, std::pair<xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> > const, BLG::blnode_T*> const&) [327]
                0.00    0.00    1127/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[328]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::pair<std::string const, Simulink::XML::BlockInfo> >::construct(std::pair<std::string const, Simulink::XML::BlockInfo>*, std::pair<std::string const, Simulink::XML::BlockInfo> const&) [328]
                0.00    0.00    1127/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[329]    0.0    0.00    0.00                 xsd::cxx::tree::sequence<SimulinkModel::XSD::var_T, false>::begin() const [329]
                0.00    0.00     262/26092514     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() const [163]
-----------------------------------------------
                                                 <spontaneous>
[330]    0.0    0.00    0.00                 __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*>(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, __gnu_cxx::__enable_if<std::__are_same<xsd::cxx::tree::sequence_common::ptr*, xsd::cxx::tree::sequence_common::ptr*>::__value, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__type> const&) [330]
                0.00    0.00    1023/51887094     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const [205]
-----------------------------------------------
                                                 <spontaneous>
[331]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<SimulinkModel::XSD::var_T const*>::construct(SimulinkModel::XSD::var_T const**, SimulinkModel::XSD::var_T const* const&) [331]
                0.00    0.00     770/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[332]    0.0    0.00    0.00                 std::vector<SimulinkModel::XSD::var_T const*, std::allocator<SimulinkModel::XSD::var_T const*> >::_M_check_len(unsigned long, char const*) const [332]
                0.00    0.00     210/15800961     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [213]
-----------------------------------------------
                                                 <spontaneous>
[333]    0.0    0.00    0.00                 std::vector<Simulink::XML::BlockConnect, std::allocator<Simulink::XML::BlockConnect> >::_M_check_len(unsigned long, char const*) const [333]
                0.00    0.00     193/15800961     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [213]
-----------------------------------------------
                                                 <spontaneous>
[334]    0.0    0.00    0.00                 void std::_Construct<Simulink::XML::BlockConnect, Simulink::XML::BlockConnect>(Simulink::XML::BlockConnect*, Simulink::XML::BlockConnect const&) [334]
                0.00    0.00     396/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[335]    0.0    0.00    0.00                 BLG::blnode_T** std::__copy_move_a2<false, BLG::blnode_T**, BLG::blnode_T**>(BLG::blnode_T**, BLG::blnode_T**, BLG::blnode_T**) [335]
                0.00    0.00      72/20849254     std::_Niter_base<BLG::blnode_T**>::iterator_type std::__niter_base<BLG::blnode_T**>(BLG::blnode_T**) [153]
-----------------------------------------------
                                                 <spontaneous>
[336]    0.0    0.00    0.00                 std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<BLG::blnode_T**, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T* const&) [336]
                0.00    0.00      12/20849195     void std::_Destroy<BLG::blnode_T**, BLG::blnode_T*>(BLG::blnode_T**, BLG::blnode_T**, std::allocator<BLG::blnode_T*>&) [112]
                0.00    0.00      36/41698401     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_get_Tp_allocator() [151]
                0.00    0.00      12/20849194     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_allocate(unsigned long) [124]
                0.00    0.00      12/20849195     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_deallocate(BLG::blnode_T**, unsigned long) [152]
-----------------------------------------------
                                                 <spontaneous>
[337]    0.0    0.00    0.00                 BLG::bledge_T** std::__copy_move_a2<false, BLG::bledge_T**, BLG::bledge_T**>(BLG::bledge_T**, BLG::bledge_T**, BLG::bledge_T**) [337]
                0.00    0.00      72/20849253     std::_Niter_base<BLG::bledge_T**>::iterator_type std::__niter_base<BLG::bledge_T**>(BLG::bledge_T**) [162]
-----------------------------------------------
                                                 <spontaneous>
[338]    0.0    0.00    0.00                 std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<BLG::bledge_T**, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, BLG::bledge_T* const&) [338]
                0.00    0.00      12/20849193     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_allocate(unsigned long) [119]
                0.00    0.00      12/20849194     void std::_Destroy<BLG::bledge_T**, BLG::bledge_T*>(BLG::bledge_T**, BLG::bledge_T**, std::allocator<BLG::bledge_T*>&) [133]
                0.00    0.00      12/20849194     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_deallocate(BLG::bledge_T**, unsigned long) [139]
                0.00    0.00      36/41698399     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_get_Tp_allocator() [174]
-----------------------------------------------
                                                 <spontaneous>
[339]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<Simulink::XML::BlockConnect>::construct(Simulink::XML::BlockConnect*, Simulink::XML::BlockConnect const&) [339]
                0.00    0.00     262/2649114528     operator new(unsigned long, void*) [30]
-----------------------------------------------
                                                 <spontaneous>
[340]    0.0    0.00    0.00                 std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_check_len(unsigned long, char const*) const [340]
                0.00    0.00      48/20849229     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::size() const [156]
                0.00    0.00      12/15800961     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [213]
-----------------------------------------------
                                                 <spontaneous>
[341]    0.0    0.00    0.00                 std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_check_len(unsigned long, char const*) const [341]
                0.00    0.00      48/20849230     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::size() const [155]
                0.00    0.00      12/15800961     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [213]
-----------------------------------------------
                                                 <spontaneous>
[342]    0.0    0.00    0.00                 bool __gnu_cxx::operator==<xsd::cxx::tree::sequence_common::ptr const*, xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&) [342]
                0.00    0.00     110/52329059     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const [184]
                0.00    0.00     110/51887094     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const [205]
-----------------------------------------------
                                                 <spontaneous>
[343]    0.0    0.00    0.00                 SimulinkModel::XSD::function_T::~function_T() [343]
                0.00    0.00       7/21055845     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::~vector() [55]
-----------------------------------------------
                                                 <spontaneous>
[344]    0.0    0.00    0.00                 xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::blocks_T>::iterator_adapter() [344]
                0.00    0.00     110/20849292     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator() [222]
-----------------------------------------------
                                                 <spontaneous>
[345]    0.0    0.00    0.00                 BLG::bledge_T** std::__copy_move_a<false, BLG::bledge_T**, BLG::bledge_T**>(BLG::bledge_T**, BLG::bledge_T**, BLG::bledge_T**) [345]
                0.00    0.00      24/20849205     BLG::bledge_T** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<BLG::bledge_T*>(BLG::bledge_T* const*, BLG::bledge_T* const*, BLG::bledge_T**) [132]
-----------------------------------------------
                                                 <spontaneous>
[346]    0.0    0.00    0.00                 BLG::blnode_T** std::__copy_move_a<false, BLG::blnode_T**, BLG::blnode_T**>(BLG::blnode_T**, BLG::blnode_T**, BLG::blnode_T**) [346]
                0.00    0.00      24/20849206     BLG::blnode_T** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<BLG::blnode_T*>(BLG::blnode_T* const*, BLG::blnode_T* const*, BLG::blnode_T**) [136]
-----------------------------------------------
                                                 <spontaneous>
[347]    0.0    0.00    0.00                 std::_Miter_base<BLG::bledge_T**>::iterator_type std::__miter_base<BLG::bledge_T**>(BLG::bledge_T**) [347]
                0.00    0.00      48/20849301     std::_Iter_base<BLG::bledge_T**, false>::_S_base(BLG::bledge_T**) [209]
-----------------------------------------------
                                                 <spontaneous>
[348]    0.0    0.00    0.00                 BLG::BLGraph::getNodeVector() const [348]
                0.00    0.00       1/20849182     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::vector(std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > const&) [34]
-----------------------------------------------
                0.00    0.00      41/41          std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_fill_assign(unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [46]
[349]    0.0    0.00    0.00      41         std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::swap(std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >&) [349]
                0.00    0.00      82/47081504     std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_get_Tp_allocator() [187]
                0.00    0.00      41/41          std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_Vector_impl::_M_swap_data(std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_Vector_impl&) [426]
                0.00    0.00      41/41          __gnu_cxx::__alloc_traits<std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_S_on_swap(std::allocator<xsd::cxx::tree::sequence_common::ptr>&, std::allocator<xsd::cxx::tree::sequence_common::ptr>&) [424]
-----------------------------------------------
                                                 <spontaneous>
[350]    0.0    0.00    0.00                 std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::max_size() const [350]
                0.00    0.00      24/20849205     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_get_Tp_allocator() const [176]
-----------------------------------------------
                                                 <spontaneous>
[351]    0.0    0.00    0.00                 std::_Miter_base<BLG::blnode_T**>::iterator_type std::__miter_base<BLG::blnode_T**>(BLG::blnode_T**) [351]
                0.00    0.00      48/20849302     std::_Iter_base<BLG::blnode_T**, false>::_S_base(BLG::blnode_T**) [217]
-----------------------------------------------
                                                 <spontaneous>
[352]    0.0    0.00    0.00                 std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::max_size() const [352]
                0.00    0.00      24/20849206     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_get_Tp_allocator() const [180]
-----------------------------------------------
                0.00    0.00      42/42          void std::uninitialized_fill_n<xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [252]
[353]    0.0    0.00    0.00      42         void std::__uninitialized_fill_n<false>::__uninit_fill_n<xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [353]
                0.00    0.00      45/6224        void std::_Construct<xsd::cxx::tree::sequence_common::ptr, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, xsd::cxx::tree::sequence_common::ptr const&) [310]
                0.00    0.00      45/92069       xsd::cxx::tree::sequence_common::ptr* std::__addressof<xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr&) [366]
-----------------------------------------------
                                                 <spontaneous>
[354]    0.0    0.00    0.00                 __gnu_cxx::__alloc_traits<std::allocator<BLG::blnode_T*> >::max_size(std::allocator<BLG::blnode_T*> const&) [354]
                0.00    0.00      24/20849218     __gnu_cxx::new_allocator<BLG::blnode_T*>::max_size() const [211]
-----------------------------------------------
                                                 <spontaneous>
[355]    0.0    0.00    0.00                 __gnu_cxx::__alloc_traits<std::allocator<BLG::bledge_T*> >::max_size(std::allocator<BLG::bledge_T*> const&) [355]
                0.00    0.00      24/20849217     __gnu_cxx::new_allocator<BLG::bledge_T*>::max_size() const [253]
-----------------------------------------------
                0.00    0.00       2/2           std::_Niter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >) [357]
[356]    0.0    0.00    0.00       2         std::_Iter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, true>::_S_base(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >) [356]
                0.00    0.00       2/51887094     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const [205]
-----------------------------------------------
                0.00    0.00       2/2           void std::fill<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr>(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr const&) [358]
[357]    0.0    0.00    0.00       2         std::_Niter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >) [357]
                0.00    0.00       2/2           std::_Iter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, true>::_S_base(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >) [356]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_fill_assign(unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [46]
[358]    0.0    0.00    0.00       1         void std::fill<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr>(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr const&) [358]
                0.00    0.00       2/2           std::_Niter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >) [357]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<!std::__is_scalar<xsd::cxx::tree::sequence_common::ptr>::__value, void>::__type std::__fill_a<xsd::cxx::tree::sequence_common::ptr*, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, xsd::cxx::tree::sequence_common::ptr*, xsd::cxx::tree::sequence_common::ptr const&) [437]
-----------------------------------------------
                0.00    0.00 20849181/20849181     std::allocator<BLG::bledge_T*>::allocator(std::allocator<BLG::bledge_T*> const&) [181]
[364]    0.0    0.00    0.00 20849181         __gnu_cxx::new_allocator<BLG::bledge_T*>::new_allocator(__gnu_cxx::new_allocator<BLG::bledge_T*> const&) [364]
-----------------------------------------------
                0.00    0.00   55615/253989      __gnu_cxx::new_allocator<xsd::cxx::tree::sequence_common::ptr>::allocate(unsigned long, void const*) [254]
                0.00    0.00  198374/253989      __gnu_cxx::__alloc_traits<std::allocator<xsd::cxx::tree::sequence_common::ptr> >::max_size(std::allocator<xsd::cxx::tree::sequence_common::ptr> const&) [1375]
[365]    0.0    0.00    0.00  253989         __gnu_cxx::new_allocator<xsd::cxx::tree::sequence_common::ptr>::max_size() const [365]
-----------------------------------------------
